timestamp,quatw,quatx,quaty,quatz,freex,freey,freez,ang_vel_x,ang_vel_y,ang_vel_z
273432487,-0.41335294,0.27324107,0.7351398,0.46265385,8.251393,4.622433,-1.7998028,72.40473,34.99036,16.394226
273449154,-0.4176545,0.26928216,0.73068804,0.4681314,8.157779,3.8891866,-1.399423,-16.42544,54.532513,-12.005443
273465821,-0.41987738,0.26605618,0.72205883,0.48119462,8.26945,5.3117347,-0.78684795,-73.96313,67.77454,-29.076895
273482488,-0.41872764,0.26337114,0.70653415,0.50607556,7.8008904,3.023812,-2.5769706,-163.1572,90.76028,-59.05043
273499155,-0.41897058,0.2583695,0.6871589,0.53434247,8.303563,6.4123726,-0.7678586,-183.92183,122.88197,-68.36104
273515822,-0.42062038,0.25420997,0.67457384,0.55082303,8.11973,6.9848356,0.47625044,-103.1625,85.94312,-37.272537
273532489,-0.42484948,0.24860317,0.66752577,0.55866724,7.8440533,5.8708563,0.5538386,-33.399723,72.26298,-18.812881
273549156,-0.4287316,0.24336933,0.6595511,0.56740904,7.9416056,5.813884,0.7957046,-42.75988,73.4762,-19.405966
273565823,-0.43295252,0.23808748,0.64977753,0.5776292,8.084838,5.8286567,1.0398986,-55.77272,82.97413,-19.596352
273582490,-0.43565252,0.234354,0.63547164,0.5928415,7.837056,5.6682286,1.6717036,-103.18814,91.682556,-26.13227
273599157,-0.43503487,0.23424883,0.6146516,0.6148786,7.556335,5.527994,2.20838,-175.7874,92.87452,-33.765556
273615824,-0.43277055,0.23580061,0.58993477,0.6395975,7.4788523,6.0129337,3.0137398,-211.19821,94.84351,-35.52464
273632491,-0.43162048,0.23694275,0.57333773,0.6548633,7.3536186,6.1171265,4.2237005,-134.07758,61.596745,-17.348103
273649158,-0.43178812,0.23737878,0.5637596,0.6628616,7.2726226,5.674752,3.6966536,-69.50919,37.23107,-4.044795
273665825,-0.4318686,0.2376364,0.5538377,0.6710309,7.5857506,5.552303,3.0665367,-71.3525,38.9509,-5.08041
273682492,-0.4322159,0.23721631,0.54119027,0.68119806,7.4140797,5.3455424,3.484994,-89.10264,54.446815,-7.925836
273699159,-0.43288967,0.23642725,0.5248086,0.6937469,7.145742,5.2721524,4.2997136,-113.84421,72.35296,-8.782084
273715826,-0.43221268,0.23754822,0.5004336,0.7115682,7.0144887,5.600215,4.5623684,-178.89066,90.68761,-11.06831
273732493,-0.4316979,0.23952462,0.4705612,0.73132575,6.9747496,5.6384544,4.8993707,-214.76231,106.50633,-4.1546965
273749160,-0.43152645,0.24158351,0.4426457,0.74798894,6.9347324,5.2181487,5.8494987,-194.58847,96.24998,3.767582
273765827,-0.43268442,0.24288115,0.420659,0.7594993,6.6827316,4.6547265,6.1207213,-143.97081,77.97721,13.676952
273782494,-0.4344471,0.24362814,0.40077746,0.7689465,6.550589,4.2746797,5.985149,-124.37873,72.8374,17.836811
273799161,-0.43655616,0.24393268,0.38104624,0.77763706,6.3675666,3.9801338,6.164976,-119.62393,74.382675,20.432524
273815828,-0.43813288,0.24447902,0.35726598,0.78780127,6.27746,4.0172343,6.0061493,-146.80695,86.28405,20.541433
273832495,-0.439209,0.24596818,0.3258443,0.8002628,6.43084,4.3796377,5.8179803,-197.61107,106.81373,26.010618
273849162,-0.43994513,0.24876119,0.28670523,0.813859,6.3424487,4.03191,6.511653,-247.25317,124.12145,36.627026
273865829,-0.44131136,0.25178796,0.24655364,0.8252628,6.0533133,2.7089956,7.7190275,-248.33025,123.36219,48.89985
273882496,-0.44394088,0.25412503,0.21415275,0.8321512,5.5960913,1.1651561,8.6595125,-192.51625,98.02011,55.010838
273899163,-0.4475239,0.25545746,0.19148277,0.83534336,5.2693114,0.31488425,8.833809,-126.65739,68.956856,53.201042
273915830,-0.4510262,0.2559516,0.17142354,0.8376623,5.2923098,0.7307526,8.291738,-108.086945,64.05187,49.666668
273932497,-0.4553579,0.25635833,0.14863797,0.83954537,5.686464,1.7337061,8.026191,-121.60163,73.20914,60.441723
273949164,-0.4610256,0.25767407,0.12016961,0.84060633,5.4314137,1.1927181,8.259428,-154.18489,85.69437,81.65145
273965831,-0.46867672,0.25793803,0.09143164,0.839911,4.758967,-0.08382563,8.24103,-147.60301,91.17026,98.20557
273982498,-0.47766504,0.25624937,0.06617861,0.8377308,4.2065353,-1.0257229,7.998943,-117.96661,89.41435,103.27624
273999165,-0.48758402,0.25310126,0.04236644,0.8345099,3.6152003,-2.0024567,8.277544,-102.856705,91.673164,108.7916
274015832,-0.49710822,0.24925916,0.01866298,0.8309062,3.287675,-2.596391,8.685205,-100.54545,94.484604,107.367744
274032499,-0.50627124,0.24538377,-0.0054119565,0.82670856,3.1329005,-2.5911753,9.265816,-103.15967,94.85345,107.891945
274049166,-0.5153663,0.24235696,-0.0314193,0.82138526,2.9752536,-2.4532971,9.39237,-117.327965,94.826,114.6161
274065833,-0.5239591,0.24036434,-0.059961572,0.81492126,2.7112777,-2.5047483,8.862735,-136.50365,96.1618,119.76111
274082500,-0.5337094,0.23794357,-0.08781156,0.80673826,2.3704786,-3.429922,8.663907,-129.99706,92.75311,131.4078
274099167,-0.54454774,0.23459662,-0.112120144,0.7974094,1.5202476,-4.4825764,8.757237,-105.96377,82.3723,136.34575
274115834,-0.554913,0.23093821,-0.13474555,0.7877709,1.0269711,-5.087759,8.710852,-96.64829,77.63346,132.35881
274132501,-0.5647218,0.2271021,-0.15524934,0.77808225,0.6278474,-5.4341993,8.782091,-85.46617,70.91677,126.273544
274149168,-0.57357484,0.22439596,-0.17465416,0.7682152,0.5757929,-5.275341,8.820816,-85.71563,61.33721,118.85816
274165835,-0.58239543,0.22329766,-0.1937486,0.75724196,0.3144979,-5.706165,8.822866,-91.870186,49.955444,120.588646
274182502,-0.59026545,0.2232926,-0.21256137,0.7460195,-0.29826546,-6.664885,8.786357,-96.64469,44.041298,114.67505
274199169,-0.59667885,0.22445567,-0.22991438,0.7353458,-0.76297516,-7.5621157,8.859741,-95.36993,35.10248,100.95154
274215836,-0.6014285,0.22636953,-0.24480714,0.72602355,-1.0408292,-7.9945726,8.460015,-86.450424,25.930613,81.93171
274232503,-0.60466504,0.2284955,-0.2573755,0.7182813,-1.1105736,-7.914951,7.847089,-75.40268,20.276691,63.788067
274249170,-0.60701025,0.23038322,-0.2683972,0.7116356,-0.8585881,-7.1755238,7.693687,-66.20237,18.341913,52.749943
274265837,-0.60913134,0.23372173,-0.28041646,0.7040597,-0.635343,-6.519032,7.638344,-79.20723,14.380695,54.38909
274282504,-0.61113995,0.23796347,-0.29355317,0.69549125,-0.7861776,-6.688516,7.2044153,-90.52385,13.365972,58.009773
274299171,-0.6129309,0.242131,-0.3065638,0.6868094,-1.0059111,-7.2416663,6.8484006,-90.21581,13.505418,57.33759
274315838,-0.6152187,0.24480008,-0.31755182,0.67877805,-1.1419353,-7.6715016,6.762072,-72.15324,12.149411,56.6856
274332505,-0.6171191,0.24744546,-0.32742327,0.6713635,-1.4737059,-8.12747,6.519837,-66.14244,9.475414,50.404083
274349172,-0.6185754,0.24941488,-0.33560243,0.6652278,-1.6444426,-8.428785,6.095338,-53.315796,8.629809,41.538746
274365839,-0.61970663,0.25156027,-0.34281185,0.65966773,-1.6777325,-8.225308,5.933354,-48.81585,5.477667,35.50149
274382506,-0.62050056,0.2562777,-0.35222238,0.65210456,-1.5359008,-7.689658,5.9690194,-75.030556,0.56430703,40.21621
274399173,-0.6207369,0.26164418,-0.36388454,0.6432857,-2.129772,-8.323446,5.1510444,-91.91448,6.4551463,45.433823
274415840,-0.62002504,0.26562673,-0.3744667,0.6362281,-1.9948024,-8.915307,5.039943,-78.48174,13.5623045,35.177002
274432507,-0.61969966,0.26841536,-0.38164833,0.6310867,-2.216318,-9.351143,5.425357,-52.81783,6.828027,25.535172
